2.500000000000000000e+02,9.090909090909090606e-01
2.510000000000000000e+02,9.070297839600746093e-01
2.520000000000000000e+02,9.055900372365701667e-01
2.530000000000000000e+02,9.046161468392952543e-01
2.540000000000000000e+02,9.039735623176186063e-01
2.550000000000000000e+02,9.035474863716091987e-01
2.560000000000000000e+02,9.032416560695667451e-01
2.570000000000000000e+02,9.029771244711118916e-01
2.580000000000000000e+02,9.026910419270047781e-01
2.590000000000000000e+02,9.023354375200267619e-01
2.600000000000000000e+02,9.018760005617010300e-01
2.610000000000000000e+02,9.012908618979882380e-01
2.620000000000000000e+02,9.005693754383339300e-01
2.630000000000000000e+02,8.997108994349150013e-01
2.640000000000000000e+02,8.987235780969129451e-01
2.650000000000000000e+02,8.976231228697607589e-01
2.660000000000000000e+02,8.964315938848411713e-01
2.670000000000000000e+02,8.951761813944917323e-01
2.680000000000000000e+02,8.938879871923147702e-01
2.690000000000000000e+02,8.926008060893264595e-01
2.700000000000000000e+02,8.913499071902633020e-01
2.710000000000000000e+02,8.901708154226306569e-01
2.720000000000000000e+02,8.890980929775840202e-01
2.730000000000000000e+02,8.881641206744020911e-01
2.740000000000000000e+02,8.873978793896138972e-01
2.750000000000000000e+02,8.868237314978806296e-01
2.760000000000000000e+02,8.864602023011229903e-01
2.770000000000000000e+02,8.863187613871158499e-01
2.780000000000000000e+02,8.864026041173918014e-01
2.790000000000000000e+02,8.867054330740018475e-01
2.800000000000000000e+02,8.872102393211276361e-01
2.810000000000000000e+02,8.878880840516834017e-01
2.820000000000000000e+02,8.886968798783164702e-01
2.830000000000000000e+02,8.895801721978808807e-01
2.840000000000000000e+02,8.904659207469337590e-01
2.850000000000000000e+02,8.912652809867795956e-01
2.860000000000000000e+02,8.918713853827170412e-01
2.870000000000000000e+02,8.921581251211713193e-01
2.880000000000000000e+02,8.919789312096720879e-01
2.890000000000000000e+02,8.911655560823098510e-01
2.900000000000000000e+02,8.895268550112306327e-01
2.910000000000000000e+02,8.868475674534749276e-01
2.920000000000000000e+02,8.828870985682700789e-01
2.930000000000000000e+02,8.773783005080320052e-01
2.940000000000000000e+02,8.700262539885559310e-01
2.950000000000000000e+02,8.605070496094067156e-01
2.960000000000000000e+02,8.484665692889233890e-01
2.970000000000000000e+02,8.335192677726948052e-01
2.980000000000000000e+02,8.152469538628452916e-01
3.000000000000000000e+02,7.871316812067398194e-01
3.010000000000000000e+02,7.364554420829598769e-01
3.020000000000000000e+02,6.885326614979385695e-01
3.030000000000000000e+02,6.439070031150423423e-01
3.040000000000000000e+02,6.019572524363085986e-01
3.050000000000000000e+02,5.640466077261219180e-01
3.060000000000000000e+02,5.264974630001202360e-01
3.070000000000000000e+02,4.923585354433629435e-01
3.080000000000000000e+02,4.602553172947533300e-01
3.090000000000000000e+02,4.286537561074373337e-01
3.100000000000000000e+02,3.999643903234438858e-01
3.110000000000000000e+02,3.732501473580698836e-01
3.120000000000000000e+02,3.481612406344393174e-01
3.130000000000000000e+02,3.257009840751391994e-01
3.140000000000000000e+02,3.055531156828323325e-01
3.150000000000000000e+02,2.858414707351285555e-01
3.160000000000000000e+02,2.665963425267919851e-01
3.170000000000000000e+02,2.487749991723682830e-01
3.180000000000000000e+02,2.325991875895306871e-01
3.190000000000000000e+02,2.181912926891261817e-01
3.200000000000000000e+02,2.048388161783030181e-01
3.210000000000000000e+02,1.927994530178545329e-01
3.220000000000000000e+02,1.817407847865692982e-01
3.230000000000000000e+02,1.709660657048729659e-01
3.240000000000000000e+02,1.614240817647771831e-01
3.250000000000000000e+02,1.526947659455530903e-01
3.260000000000000000e+02,1.444945730082086710e-01
3.270000000000000000e+02,1.371466314302277056e-01
