2.500000000000000000e+02,9.090909090909093937e-02
2.510000000000000000e+02,9.297021603992539074e-02
2.520000000000000000e+02,9.440996276342983329e-02
2.530000000000000000e+02,9.538385316070474573e-02
2.540000000000000000e+02,9.602643768238139366e-02
2.550000000000000000e+02,9.645251362839080134e-02
2.560000000000000000e+02,9.675834393043325488e-02
2.570000000000000000e+02,9.702287552888810840e-02
2.580000000000000000e+02,9.730895807299522193e-02
2.590000000000000000e+02,9.766456247997323814e-02
2.600000000000000000e+02,9.812399943829896998e-02
2.610000000000000000e+02,9.870913810201176197e-02
2.620000000000000000e+02,9.943062456166606999e-02
2.630000000000000000e+02,1.002891005650849987e-01
2.640000000000000000e+02,1.012764219030870549e-01
2.650000000000000000e+02,1.023768771302392411e-01
2.660000000000000000e+02,1.035684061151588287e-01
2.670000000000000000e+02,1.048238186055082677e-01
2.680000000000000000e+02,1.061120128076852298e-01
2.690000000000000000e+02,1.073991939106735405e-01
2.700000000000000000e+02,1.086500928097366980e-01
2.710000000000000000e+02,1.098291845773693431e-01
2.720000000000000000e+02,1.109019070224159798e-01
2.730000000000000000e+02,1.118358793255979089e-01
2.740000000000000000e+02,1.126021206103861028e-01
2.750000000000000000e+02,1.131762685021193704e-01
2.760000000000000000e+02,1.135397976988770097e-01
2.770000000000000000e+02,1.136812386128841501e-01
2.780000000000000000e+02,1.135973958826081986e-01
2.790000000000000000e+02,1.132945669259981525e-01
2.800000000000000000e+02,1.127897606788723639e-01
2.810000000000000000e+02,1.121119159483165983e-01
2.820000000000000000e+02,1.113031201216835298e-01
2.830000000000000000e+02,1.104198278021191193e-01
2.840000000000000000e+02,1.095340792530662410e-01
2.850000000000000000e+02,1.087347190132204044e-01
2.860000000000000000e+02,1.081286146172829588e-01
2.870000000000000000e+02,1.078418748788286807e-01
2.880000000000000000e+02,1.080210687903279121e-01
2.890000000000000000e+02,1.088344439176901490e-01
2.900000000000000000e+02,1.104731449887693673e-01
2.910000000000000000e+02,1.131524325465250724e-01
2.920000000000000000e+02,1.171129014317299211e-01
2.930000000000000000e+02,1.226216994919679948e-01
2.940000000000000000e+02,1.299737460114440690e-01
2.950000000000000000e+02,1.394929503905932844e-01
2.960000000000000000e+02,1.515334307110766110e-01
2.970000000000000000e+02,1.664807322273051948e-01
2.980000000000000000e+02,1.847530461371547084e-01
3.000000000000000000e+02,2.128683187932601806e-01
3.010000000000000000e+02,2.635445579170401231e-01
