2.500000000000000000e+02,8.927011311356595202e-01
2.510000000000000000e+02,8.910996682540143210e-01
2.520000000000000000e+02,8.901661441769193051e-01
2.530000000000000000e+02,8.897744267560064868e-01
2.540000000000000000e+02,8.898116504875770438e-01
2.550000000000000000e+02,8.901775945449940108e-01
2.560000000000000000e+02,8.907840607538077826e-01
2.570000000000000000e+02,8.915542516356029790e-01
2.580000000000000000e+02,8.924221484174844621e-01
2.590000000000000000e+02,8.933318890453811889e-01
2.600000000000000000e+02,8.942371461502631735e-01
2.610000000000000000e+02,8.951005051759817199e-01
2.620000000000000000e+02,8.958928422576747375e-01
2.630000000000000000e+02,8.965927023279726127e-01
2.640000000000000000e+02,8.971856770883055443e-01
2.650000000000000000e+02,8.976637830502049997e-01
2.660000000000000000e+02,8.980248395180649990e-01
2.670000000000000000e+02,8.982718466215346975e-01
2.680000000000000000e+02,8.984123633224601058e-01
2.690000000000000000e+02,8.984578854485495425e-01
2.700000000000000000e+02,8.984232236570449670e-01
2.710000000000000000e+02,8.983258815142030063e-01
2.720000000000000000e+02,8.981854334576933052e-01
2.730000000000000000e+02,8.980229028149933068e-01
2.740000000000000000e+02,8.978601398625065677e-01
2.750000000000000000e+02,8.977191997739628615e-01
2.760000000000000000e+02,8.976217206757185485e-01
2.770000000000000000e+02,8.975883016626060584e-01
2.780000000000000000e+02,8.976378807908758084e-01
2.790000000000000000e+02,8.977871130711374548e-01
2.800000000000000000e+02,8.980497485516591993e-01
2.810000000000000000e+02,8.984360102782209534e-01
2.820000000000000000e+02,8.989519723086908387e-01
2.830000000000000000e+02,8.995989377441458990e-01
2.840000000000000000e+02,9.003728167485393064e-01
2.850000000000000000e+02,9.012635045060087835e-01
2.860000000000000000e+02,9.022542593398081845e-01
2.870000000000000000e+02,9.033210806085301137e-01
2.880000000000000000e+02,9.044320868046757944e-01
2.890000000000000000e+02,9.055468935323252033e-01
2.900000000000000000e+02,9.066159915357129284e-01
2.910000000000000000e+02,9.075801246514454412e-01
2.920000000000000000e+02,9.083696679643400440e-01
2.930000000000000000e+02,9.089040056451055394e-01
2.940000000000000000e+02,9.090909090909090606e-01
2.950000000000000000e+02,9.088259148890477368e-01
