2.510000000000000000e+02,8.982934612305971678e-01
2.520000000000000000e+02,8.967333729959491295e-01
2.530000000000000000e+02,8.959603436040580737e-01
2.540000000000000000e+02,8.957989577358355104e-01
2.550000000000000000e+02,8.960941207261440278e-01
2.560000000000000000e+02,8.967100429015387730e-01
2.570000000000000000e+02,8.975292239863686961e-01
2.580000000000000000e+02,8.984514374048591101e-01
2.590000000000000000e+02,8.993927146872904288e-01
2.600000000000000000e+02,9.002843298256566484e-01
2.610000000000000000e+02,9.010717835941378651e-01
2.620000000000000000e+02,9.017137879807948231e-01
2.630000000000000000e+02,9.021812504819082257e-01
2.640000000000000000e+02,9.024562585171752582e-01
2.650000000000000000e+02,9.025310637404838632e-01
2.660000000000000000e+02,9.024070664600541969e-01
2.670000000000000000e+02,9.020937999170653976e-01
2.680000000000000000e+02,9.016079147583554443e-01
2.690000000000000000e+02,9.009721632954347248e-01
2.700000000000000000e+02,9.002143839278898829e-01
2.710000000000000000e+02,8.993664854642858808e-01
2.720000000000000000e+02,8.984634315213032574e-01
2.730000000000000000e+02,8.975422248706047545e-01
2.740000000000000000e+02,8.966408917769150833e-01
2.750000000000000000e+02,8.957974663981630448e-01
2.760000000000000000e+02,8.950489751292031171e-01
2.770000000000000000e+02,8.944304209494265967e-01
2.780000000000000000e+02,8.939737678093463424e-01
2.790000000000000000e+02,8.937069249682657590e-01
2.800000000000000000e+02,8.936527313886862833e-01
2.810000000000000000e+02,8.938279400715192224e-01
2.820000000000000000e+02,8.942422023945666432e-01
2.830000000000000000e+02,8.948970525440617108e-01
2.840000000000000000e+02,8.957848918201748445e-01
2.850000000000000000e+02,8.968879729795832256e-01
2.860000000000000000e+02,8.981773847001522926e-01
2.870000000000000000e+02,8.996120357979912052e-01
2.880000000000000000e+02,9.011376397244427183e-01
2.890000000000000000e+02,9.026856988184807085e-01
2.900000000000000000e+02,9.041724887553348466e-01
2.910000000000000000e+02,9.054980428572241280e-01
2.920000000000000000e+02,9.065451364397949519e-01
2.930000000000000000e+02,9.071782712431660789e-01
2.940000000000000000e+02,9.072426597198791631e-01
2.950000000000000000e+02,9.065632094501864247e-01
2.960000000000000000e+02,9.049435074577670823e-01
2.970000000000000000e+02,9.021648046148597055e-01
2.980000000000000000e+02,8.979849999539966099e-01
3.000000000000000000e+02,8.982639615214317308e-01
3.010000000000000000e+02,8.754585586864190860e-01
3.020000000000000000e+02,8.554402567762383613e-01
3.030000000000000000e+02,8.381285182845461534e-01
3.040000000000000000e+02,8.229668964766059247e-01
3.050000000000000000e+02,8.099762867085021911e-01
3.060000000000000000e+02,7.983738394450382581e-01
3.070000000000000000e+02,7.878437628811633120e-01
3.080000000000000000e+02,7.783832374992535330e-01
3.090000000000000000e+02,7.692965079160444253e-01
3.100000000000000000e+02,7.612675767676256866e-01
3.110000000000000000e+02,7.541594931871351548e-01
3.120000000000000000e+02,7.469417383337275673e-01
3.130000000000000000e+02,7.404907393562623064e-01
3.140000000000000000e+02,7.345618292290181373e-01
3.150000000000000000e+02,7.286463701519280134e-01
3.160000000000000000e+02,7.221666193075093609e-01
3.170000000000000000e+02,7.160088193936687828e-01
3.180000000000000000e+02,7.098109305008928338e-01
3.190000000000000000e+02,7.043939992204921730e-01
3.200000000000000000e+02,6.987270008200895388e-01
3.210000000000000000e+02,6.933648266687216788e-01
3.220000000000000000e+02,6.883559993354185780e-01
3.230000000000000000e+02,6.832826525663570072e-01
3.240000000000000000e+02,6.788330479801132356e-01
3.250000000000000000e+02,6.745119861139482476e-01
3.260000000000000000e+02,6.703090601961850803e-01
3.270000000000000000e+02,6.660021642147975207e-01
3.280000000000000000e+02,6.620408911469883861e-01
3.290000000000000000e+02,6.578622184162024045e-01
3.300000000000000000e+02,6.536820248937308397e-01
3.310000000000000000e+02,6.495689151555931184e-01
3.320000000000000000e+02,6.457857496843961709e-01
